id,cluster,prob_cluster_0,prob_cluster_1
257.0,0,0.9999999999960494,3.953603311352296e-12
258.0,0,1.0,2.537777628089717e-25
259.0,1,1.385244801486239e-72,1.0
260.0,1,2.998190515487364e-22,1.0
261.0,0,1.0,1.0318729285606474e-15
262.0,1,3.5407005952055735e-48,1.0
263.0,0,0.9955512335487996,0.004448766451196789
264.0,1,0.0006491906437743553,0.9993508093562201
265.0,1,1.7266018227194875e-11,0.9999999999827196
266.0,0,0.9996491821632487,0.0003508178367550471
267.0,1,1.0193166162992612e-41,1.0
268.0,1,1.4866746089206438e-08,0.9999999851332576
269.0,0,0.9736855082728834,0.02631449172711424
270.0,0,1.0,1.0786631809968154e-27
271.0,0,1.0,1.5585471599207392e-25
272.0,0,0.9999999896122631,1.0387724569000382e-08
273.0,1,3.776135612468963e-32,1.0
274.0,1,3.0079264901586702e-06,0.9999969920735102
275.0,1,9.705991634835807e-09,0.9999999902940147
276.0,0,1.0,3.104110675908517e-19
277.0,0,1.0,2.211455399919823e-19
278.0,0,1.0,8.608336997972673e-24
279.0,0,0.99999999999946,5.403399163952517e-13
280.0,0,1.0,5.697136301420855e-21
281.0,1,5.047500444162372e-10,0.9999999994952304
282.0,0,0.9999999999977263,2.2472182579199583e-12
283.0,1,0.0019107927749815016,0.9980892072250197
284.0,0,1.0,2.08754873242847e-15
285.0,1,1.8480563506293992e-16,1.0
286.0,0,0.9719877195312097,0.02801228046880128
287.0,1,0.06951975980950385,0.9304802401905058
288.0,0,0.9999998662457675,1.3375422584075918e-07
289.0,0,1.0,7.554164220590531e-19
290.0,1,2.5429021446101538e-52,1.0
291.0,1,1.687831274611413e-11,0.9999999999831175
292.0,1,1.4415750082433167e-25,1.0
293.0,0,0.9999926030381676,7.396961854710939e-06
294.0,1,2.6090780993726822e-17,1.0
295.0,1,4.0086817001451e-14,0.9999999999999432
296.0,0,1.0,1.73892845856436e-23
297.0,1,1.703536607065594e-27,1.0
298.0,1,2.043948573842437e-08,0.9999999795605279
299.0,1,1.4136996503839879e-46,1.0
300.0,0,0.9999979377444906,2.062255497694794e-06
301.0,0,1.0,5.568283064201276e-22
302.0,1,2.4796741223038696e-40,1.0
303.0,0,0.9476095949127955,0.052390405087211725
304.0,1,4.167247367045251e-46,1.0
305.0,1,0.0009524597179590012,0.9990475402820421
306.0,1,2.6645467723539894e-06,0.9999973354532273
307.0,1,4.327160439188747e-93,1.0
308.0,0,1.0,1.448831547069476e-23
309.0,1,2.2151595174704064e-18,1.0
310.0,1,7.185568386463072e-07,0.9999992814431687
311.0,0,1.0,5.828176937194606e-29
312.0,1,6.621635500886376e-12,0.9999999999933777
313.0,1,0.0024711160786893066,0.9975288839213208
314.0,1,1.027532961396898e-10,0.9999999998972271
315.0,1,9.468543634193676e-07,0.9999990531456369
316.0,1,2.402616621019175e-22,1.0
317.0,0,1.0,1.101940340007099e-21
318.0,1,2.5309162048992335e-32,1.0
319.0,1,3.236224985385817e-17,1.0
320.0,1,2.2882691613497106e-10,0.9999999997711768
321.0,1,2.129291715841973e-50,1.0
322.0,1,2.4592616859989227e-05,0.9999754073831432
323.0,0,1.0,3.8364737243768465e-26
324.0,0,1.0,4.867716862577537e-28
325.0,0,0.9999999999999716,1.822095397603932e-14
326.0,1,1.6063653951151081e-18,1.0
327.0,1,4.159572990253886e-12,0.9999999999958504
328.0,0,1.0,1.3859810862200997e-28
329.0,0,0.9999989883523314,1.0116476860719143e-06
330.0,1,7.163128866529755e-09,0.9999999928368766
331.0,1,2.455103197533716e-59,1.0
332.0,0,0.9999999999820375,1.796287274784252e-11
333.0,0,0.9999994782884809,5.217115166388615e-07
334.0,1,4.594896948450432e-15,1.0
335.0,1,0.00018696302138510504,0.9998130369786092
336.0,1,1.7458786262798488e-35,1.0
337.0,1,1.880905018139783e-33,1.0
338.0,0,0.9999999999872671,1.2726778840445369e-11
339.0,1,1.0201992710927612e-28,1.0
340.0,1,1.3797008540870183e-32,1.0
341.0,0,0.9999999999700719,2.992499822763506e-11
342.0,0,0.9997748857153453,0.00022511428466094887
